1235603345.914253, 5.023863, -1.157559, -0.431117
1235603346.127184, 5.138515, -1.207570, -0.379538
1235603346.341115, 5.251957, -1.249256, -0.302216
1235603346.568042, 5.367446, -1.281879, -0.233611
1235603346.780974, 5.483599, -1.306339, -0.166352
1235603346.980910, 5.609470, -1.321870, -0.097897
1235603347.220832, 5.724067, -1.329274, -0.003877
1235603347.434764, 5.847940, -1.323845, 0.100429
1235603347.661691, 5.970166, -1.305514, 0.219842
1235603347.901614, 6.090286, -1.273691, 0.326543
1235603348.114551, 6.205446, -1.229177, 0.423540
1235603348.341473, 6.315110, -1.172850, 0.518184
1235603348.568402, 6.410932, -1.064160, 0.630020
1235603348.782330, 6.509400, -0.985331, 0.726789
1235603349.009323, 6.603661, -0.895921, 0.807946
1235603349.235185, 6.684155, -0.807821, 0.864028
1235603349.462112, 6.758656, -0.715645, 0.925488
1235603349.676043, 6.831165, -0.615405, 0.984055
1235603349.862983, 6.904259, -0.506527, 1.012369
1235603350.075922, 6.969638, -0.404924, 0.995790
1235603350.262854, 7.041476, -0.293694, 0.966778
1235603350.489782, 7.116770, -0.186867, 0.959591
1235603350.676721, 7.193517, -0.078893, 0.992332
1235603350.889653, 7.266743, 0.031951, 1.026091
1235603351.103584, 7.336442, 0.194568, 1.027694
1235603351.303520, 7.405114, 0.257103, 1.014213
1235603351.516453, 7.475682, 0.368563, 1.012482
1235603351.730383, 7.546238, 0.530652, 1.026865
1235603351.944314, 7.613554, 0.645773, 1.039049
1235603352.157248, 7.680250, 0.762304, 1.045846
1235603352.357181, 7.745659, 0.878045, 1.043907
1235603352.571113, 7.811954, 0.994323, 1.047311
1235603352.784046, 7.877643, 1.111518, 1.058428
1235603352.997975, 7.940544, 1.228300, 1.067159
1235603353.190083, 8.004588, 1.340044, 1.068804
1235603353.411845, 8.067909, 1.451718, 1.068115
1235603353.611778, 8.124869, 1.551608, 1.070814
1235603353.811714, 8.187347, 1.663902, 1.077892
1235603353.998653, 8.250608, 1.782374, 1.080766
1235603354.225647, 8.313026, 1.899808, 1.094374
1235603354.438512, 8.371986, 2.056485, 1.102335
1235603354.625453, 8.430778, 2.164281, 1.104042
1235603354.838384, 8.491356, 2.290119, 1.106211
1235603355.052314, 8.602264, 2.415765, 1.118054
1235603355.252250, 8.611578, 2.542893, 1.115804
1235603355.466181, 8.669770, 2.669758, 1.123255
1235603355.679113, 8.777985, 2.790038, 1.139828
1235603355.893044, 8.783015, 2.912209, 1.143311
1235603356.092980, 8.837977, 3.030678, 1.140109
1235603356.305911, 8.893908, 3.149737, 1.138920
1235603356.519842, 8.949099, 3.271686, 1.143894
1235603356.733781, 9.004538, 3.393530, 1.156600
1235603356.919743, 9.051682, 3.505064, 1.142208
1235603357.133646, 9.105831, 3.627328, 1.137170
1235603357.333581, 9.160800, 3.787572, 1.166203
1235603357.547578, 9.211612, 3.850149, 1.182102
1235603357.733452, 9.257269, 4.011253, 1.188889
1235603357.947386, 9.306127, 4.135192, 1.191316
1235603358.165236, 9.354206, 4.258106, 1.195384
1235603358.361252, 9.402141, 4.380783, 1.204811
1235603358.562285, 9.448408, 4.503556, 1.219598
1235603358.788117, 9.492565, 4.627607, 1.237755
1235603358.975054, 9.534968, 4.752031, 1.246182
1235603359.200981, 9.575693, 4.876545, 1.255608
1235603359.414912, 9.615956, 5.003045, 1.273765
1235603359.601852, 9.653256, 5.127999, 1.288552
1235603359.814783, 9.689526, 5.255107, 1.296978
1235603360.028714, 9.724126, 5.382309, 1.315135
1235603360.228651, 9.756951, 5.509813, 1.325561
1235603360.442581, 9.788119, 5.637424, 1.340348
1235603360.655513, 9.817060, 5.765273, 1.357504
1235603360.855452, 9.844310, 5.894381, 1.371290
1235603361.069382, 9.869314, 6.075703, 1.381446
1235603361.282313, 9.892681, 6.194213, 1.375512
1235603361.496243, 9.919240, 6.276423, 1.371938
1235603361.683183, 9.944873, 6.407655, 1.374724
1235603361.896114, 9.971270, 6.538847, 1.373150
1235603362.110045, 9.996912, 6.721060, 1.374935
1235603362.322976, 10.023594, 6.802240, 1.377721
1235603362.522914, 10.048753, 6.984540, 1.381506
1235603362.737453, 10.073787, 7.115886, 1.383292
1235603362.936783, 10.099666, 7.248192, 1.386077
1235603363.150711, 10.123236, 7.379711, 1.376772
1235603363.363643, 10.149379, 7.511860, 1.383927
1235603363.563583, 10.171518, 7.630391, 1.381352
1235603363.763514, 10.197093, 7.761633, 1.383136
1235603363.964454, 10.222433, 7.892921, 1.385921
1235603364.177380, 10.246630, 8.025340, 1.388706
1235603364.391312, 10.220595, 8.157612, 1.378400
1235603364.604244, 10.246950, 8.288702, 1.381184
1235603364.818177, 10.272076, 8.419929, 1.382969
1235603365.018110, 10.343704, 8.589619, 1.390123
1235603365.205050, 10.367793, 8.721040, 1.387547
1235603365.417983, 10.390445, 8.843524, 1.390331
1235603365.631912, 10.412543, 8.962063, 1.394115
1235603365.858845, 10.435414, 9.092596, 1.391538
1235603366.071773, 10.457683, 9.212111, 1.388962
1235603366.285703, 10.481226, 9.342524, 1.392746
1235603366.525626, 10.504731, 9.422984, 1.391169
1235603366.752553, 10.526127, 9.591513, 1.398323
1235603366.965484, 10.547067, 9.711176, 1.396746
1235603367.165420, 10.567043, 9.879866, 1.394169
1235603367.392346, 10.588708, 9.948416, 1.398682
1235603367.593283, 10.613696, 10.076855, 1.379195
1235603367.819212, 10.638333, 10.243442, 1.325168
1235603368.033143, 10.672506, 10.370939, 1.287861
1235603368.273063, 10.706050, 10.487197, 1.274193
1235603368.473002, 10.741410, 10.602915, 1.316886
1235603368.686930, 10.774420, 10.731733, 1.330399
1235603368.926853, 10.806075, 10.860891, 1.311731
1235603369.140844, 10.836769, 10.977747, 1.298424
1235603369.366712, 10.870151, 11.098135, 1.304206
1235603369.607635, 10.900602, 11.210803, 1.312358
1235603369.834564, 10.930268, 11.322656, 1.318511
1235603370.047493, 10.960286, 11.487604, 1.321293
1235603370.301412, 10.989224, 11.601681, 1.281805
1235603370.514343, 11.022414, 11.714595, 1.276866
1235603370.755280, 11.054478, 11.776531, 1.319379
1235603371.008184, 11.080993, 11.939240, 1.382250
1235603371.235111, 11.099448, 12.004997, 1.444122
1235603371.448043, 11.110914, 12.120425, 1.498274
1235603371.701961, 11.117683, 12.236230, 1.524425
1235603371.914893, 11.123613, 12.403066, 1.519487
1235603372.141820, 11.129473, 12.518940, 1.505818
1235603372.383110, 11.136354, 12.584794, 1.514599
1235603372.622666, 11.142631, 12.750665, 1.527750
1235603372.849703, 11.146681, 12.817734, 1.539901
1235603373.089584, 11.150736, 12.933756, 1.543682
1235603373.316467, 11.153738, 13.051850, 1.539103
1235603373.529373, 11.157042, 13.169937, 1.532164
1235603373.756300, 11.161796, 13.335919, 1.532944
1235603373.983230, 11.165716, 13.453987, 1.533364
1235603374.223150, 11.171046, 13.520966, 1.540515
1235603374.463073, 11.174266, 13.688047, 1.542295
1235603374.677010, 11.176476, 13.805214, 1.543985
1235603374.929923, 11.177837, 13.920541, 1.566675
1235603375.143854, 11.175628, 14.037343, 1.615184
1235603375.383781, 11.168125, 14.153487, 1.656334
1235603375.610704, 11.156827, 14.268837, 1.692113
1235603375.850657, 11.140346, 14.384577, 1.718263
1235603376.077554, 11.123154, 14.500220, 1.727412
1235603376.304481, 11.055316, 14.616547, 1.704381
1235603376.544404, 11.038820, 14.733495, 1.696440
1235603376.771331, 11.024134, 14.850461, 1.697218
1235603377.011254, 11.010941, 14.964229, 1.691727
1235603377.238181, 10.997805, 15.080749, 1.677875
1235603377.465122, 10.986867, 15.195953, 1.646563
1235603377.692052, 10.979228, 15.311098, 1.629341
1235603377.932029, 10.973553, 15.428040, 1.613119
1235603378.158902, 10.969570, 15.543808, 1.592537
1235603378.398811, 10.967974, 15.660403, 1.580594
1235603378.638730, 10.966090, 15.828095, 1.589741
1235603378.839680, 10.963406, 15.953829, 1.598889
1235603379.052599, 10.960076, 16.040592, 1.605036
1235603379.266926, 10.955625, 16.176332, 1.606813
1235603379.479472, 10.950785, 16.310067, 1.609590
1235603379.666414, 10.945361, 16.491806, 1.598276
1235603379.893342, 10.941169, 16.577666, 1.595693
1235603380.106259, 10.938031, 16.712452, 1.597469
1235603380.307208, 10.934487, 16.845237, 1.606615
1235603380.507144, 10.929284, 16.980070, 1.604031
1235603380.720062, 10.925153, 17.163837, 1.605807
1235603380.920000, 10.920059, 17.298674, 1.602223
1235603381.146924, 10.916424, 17.382444, 1.610368
1235603381.348263, 10.910575, 17.566269, 1.618514
1235603381.560805, 10.904177, 17.701050, 1.624659
1235603381.760740, 10.896884, 17.834794, 1.618714
1235603381.987668, 10.890516, 17.968585, 1.620489
1235603382.175020, 10.883911, 18.102365, 1.617904
1235603382.387601, 10.876731, 18.237229, 1.617318
1235603382.601471, 10.870746, 18.370048, 1.624463
1235603382.815752, 10.863090, 18.504884, 1.627237
1235603383.015714, 10.855921, 18.688645, 1.620291
1235603383.228271, 10.849081, 18.772522, 1.623065
1235603383.442563, 10.842659, 18.943283, 1.620479
1235603383.629502, 10.835923, 19.027164, 1.623252
1235603383.829193, 10.828638, 19.212040, 1.626026
1235603384.042072, 10.821361, 19.294907, 1.625799
1235603384.256303, 10.814450, 19.477686, 1.619212
1235603384.483265, 10.808084, 19.610487, 1.612625
1235603384.668794, 10.803072, 19.730185, 1.609398
1235603384.870083, 10.798808, 19.862841, 1.609171
1235603385.082672, 10.793383, 19.996554, 1.606943
1235603385.296959, 10.789648, 20.129119, 1.605715
1235603385.484005, 10.784803, 20.210752, 1.599128
1235603385.723816, 10.782122, 20.381207, 1.588540
1235603385.924054, 10.780604, 20.510653, 1.579952
1235603386.150332, 10.779660, 20.630052, 1.580094
1235603386.377252, 10.778898, 20.762413, 1.575865
1235603386.590182, 10.777937, 20.880731, 1.570637
1235603386.817110, 10.778705, 20.997924, 1.562048
1235603387.044043, 10.779632, 21.113112, 1.550099
1235603387.283963, 10.783434, 21.229140, 1.539241
1235603387.510888, 10.788584, 21.346048, 1.530102
1235603387.738612, 10.794941, 21.461857, 1.497873
1235603387.964742, 10.807079, 21.577361, 1.453643
1235603388.204664, 10.823065, 21.693671, 1.398694
1235603388.444608, 10.845729, 21.807522, 1.356745
1235603388.671516, 10.871241, 21.922088, 1.327065
1235603388.898443, 10.899549, 22.036158, 1.332836
1235603389.138385, 10.926656, 22.150356, 1.353696
1235603389.352682, 10.952124, 22.265944, 1.360196
1235603389.592220, 10.980031, 22.428574, 1.326516
1235603389.819502, 11.014440, 22.540845, 1.240377
1235603390.072065, 11.058140, 22.648542, 1.108247
1235603390.298992, 11.115138, 22.748334, 0.989207
1235603390.512923, 11.183871, 22.842375, 0.894977
1235603390.740243, 11.262016, 22.928965, 0.806117
1235603390.980164, 11.396248, 23.008870, 0.715257
1235603391.219699, 11.487577, 23.079749, 0.620028
1235603391.432642, 11.535424, 23.142307, 0.514078
1235603391.659554, 11.638130, 23.193130, 0.423219
1235603391.900854, 11.747074, 23.234282, 0.289089
1235603392.127394, 11.808533, 23.261488, 0.165320
1235603392.367907, 11.874539, 23.274005, 0.072091
1235603392.594615, 11.993867, 23.280530, -0.009588
1235603392.834179, 12.158274, 23.279476, -0.024266
1235603393.061464, 12.224800, 23.276883, 0.005685
1235603393.288413, 12.345454, 23.278091, 0.022187
1235603393.528301, 12.464110, 23.280857, 0.028329
1235603393.740884, 12.631758, 23.284670, 0.036471
1235603393.994796, 12.798070, 23.338352, 0.020794
1235603394.222064, 12.866728, 23.340543, 0.024936
1235603394.434664, 12.982404, 23.344071, 0.022709
1235603394.674584, 13.097968, 23.295825, 0.028212
1235603394.888881, 13.215317, 23.298529, 0.030356
1235603395.141446, 13.381650, 23.302251, 0.022769
1235603395.368362, 13.496874, 23.304628, 0.007823
1235603395.582285, 13.563964, 23.304775, 0.004597
1235603395.809212, 13.679746, 23.354440, -0.020439
1235603396.062138, 13.794866, 23.301938, -0.005205
1235603396.276064, 13.961816, 23.301561, -0.007430
1235603396.515985, 14.078638, 23.300226, -0.000925
1235603396.729914, 14.144303, 23.350057, -0.021600
1235603396.955851, 14.311152, 23.297293, -0.017095
1235603397.196765, 14.477733, 23.294767, -0.025680
1235603397.423693, 14.593306, 23.291891, -0.032264
1235603397.663614, 14.659736, 23.287417, -0.035488
1235603397.890544, 14.776049, 23.282339, -0.035712
1235603398.130468, 14.891498, 23.278586, -0.037295
1235603398.357394, 15.056939, 23.274707, -0.031879
1235603398.584321, 15.174614, 23.272077, -0.015462
1235603398.824243, 15.290712, 23.272384, 0.007595
1235603399.064166, 15.406387, 23.275985, 0.056372
1235603399.278100, 15.522757, 23.284738, 0.109240
1235603399.504032, 15.638617, 23.300306, 0.146017
1235603399.758225, 15.701545, 23.368269, 0.163345
1235603399.984867, 15.871015, 23.341040, 0.204853
1235603400.184803, 15.949636, 23.368512, 0.234361
1235603400.398734, 16.081122, 23.450133, 0.235419
1235603400.624668, 16.260145, 23.482374, 0.244567
1235603400.825600, 16.389840, 23.514129, 0.235626
1235603401.025534, 16.521869, 23.545719, 0.234045
1235603401.252461, 16.652982, 23.577097, 0.220734
1235603401.452395, 16.782326, 23.606279, 0.228883
1235603401.652333, 16.913600, 23.636980, 0.228302
1235603401.866263, 17.044952, 23.667341, 0.230082
1235603402.079194, 17.175262, 23.698074, 0.233862
1235603402.279133, 17.305518, 23.729037, 0.241012
1235603402.493064, 17.435707, 23.761794, 0.239432
1235603402.719989, 17.615846, 23.793401, 0.238853
1235603402.905931, 17.696202, 23.825314, 0.241633
1235603403.119860, 17.827490, 23.857500, 0.245414
1235603403.332793, 17.957728, 23.890053, 0.257925
1235603403.546724, 18.087738, 23.924966, 0.255346
1235603403.773650, 18.267712, 23.958724, 0.258128
1235603403.973587, 18.385240, 23.989987, 0.255549
1235603404.173522, 18.513136, 24.022714, 0.258061
1235603404.373460, 18.636374, 24.054245, 0.253303
1235603404.600387, 18.760614, 24.083974, 0.217366
1235603404.800332, 18.885657, 24.108759, 0.163338
1235603405.001260, 19.011803, 24.127941, 0.127401
1235603405.228181, 19.138571, 24.142157, 0.107554
1235603405.428260, 19.265886, 24.154056, 0.086707
1235603405.628053, 19.392676, 24.162762, 0.064860
1235603405.840991, 19.520078, 24.169156, 0.033284
1235603406.067914, 19.650157, 24.171909, -0.010743
1235603406.281942, 19.784099, 24.170552, -0.021049
1235603406.481778, 19.906000, 24.168378, 0.006196
1235603406.681786, 20.040067, 24.169070, 0.028440
1235603406.881652, 20.161062, 24.172685, 0.033595
1235603407.068593, 20.295068, 24.176791, 0.007200
1235603407.282528, 20.428143, 24.177741, -0.012465
1235603407.495455, 20.563063, 24.175342, -0.025130
1235603407.709385, 20.698232, 24.172806, -0.006254
1235603407.896324, 20.831442, 24.172555, 0.008262
1235603408.122256, 20.965637, 24.173586, 0.004688
1235603408.336182, 21.099834, 24.174268, -0.002246
1235603408.523202, 21.233901, 24.173029, -0.000459
1235603408.750050, 21.368100, 24.173019, 0.002327
1235603408.963045, 21.502437, 24.174244, 0.004114
1235603409.162916, 21.636635, 24.174719, 0.012272
1235603409.376851, 21.770644, 24.226020, 0.010699
1235603409.576783, 21.955156, 24.178143, 0.012487
1235603409.803711, 22.089350, 24.179331, 0.008915
1235603410.016644, 22.223678, 24.181171, 0.012703
1235603410.203584, 22.357689, 24.232260, 0.015492
1235603410.430509, 22.492192, 24.184580, 0.022651
1235603410.644440, 22.625501, 24.187843, 0.024440
1235603410.844376, 22.759797, 24.191228, 0.031599
1235603411.057309, 22.878834, 24.194113, 0.021029
1235603411.258243, 23.009915, 24.196332, 0.007458
1235603411.458179, 23.141759, 24.196108, -0.002752
1235603411.658115, 23.273304, 24.245128, -0.015322
1235603411.885045, 23.406096, 24.192700, -0.021891
1235603412.097976, 23.541484, 24.239579, -0.022461
1235603412.297912, 23.675384, 24.187341, -0.018670
1235603412.511840, 23.809891, 24.235230, -0.010509
1235603412.711780, 23.943494, 24.233068, -0.013077
1235603412.938704, 24.078204, 24.231439, -0.010286
1235603413.152636, 24.211917, 24.230165, -0.011854
1235603413.352569, 24.345627, 24.228542, -0.009062
1235603413.565505, 24.480338, 24.227044, -0.010630
1235603413.779432, 24.614167, 24.226313, -0.007837
1235603413.966374, 24.748878, 24.224710, -0.010404
1235603414.179304, 24.932900, 24.174074, -0.002241
1235603414.393235, 25.066532, 24.224067, -0.002808
1235603414.593171, 25.201360, 24.223601, -0.006374
1235603414.806104, 25.335071, 24.221911, -0.008941
1235603415.007043, 25.456074, 24.171439, -0.007146
1235603415.206972, 25.589901, 24.170635, -0.008712
1235603415.419906, 25.724724, 24.169372, -0.001548
1235603415.619842, 25.858553, 24.169057, 0.001247
1235603415.833772, 25.992180, 24.218976, -0.006678
1235603416.047706, 26.127004, 24.217848, -0.005883
1235603416.247640, 26.260947, 24.218072, -0.007447
1235603416.460570, 26.394772, 24.216968, 0.000719
1235603416.674502, 26.529807, 24.166577, 0.008885
1235603416.887438, 26.663544, 24.218110, 0.007321
1235603417.087370, 26.797487, 24.219303, -0.000603
1235603417.301300, 26.931437, 24.219574, -0.002166
1235603417.514235, 27.065386, 24.219496, 0.006001
1235603417.728164, 27.199333, 24.220242, 0.014168
1235603417.928100, 27.334264, 24.221706, 0.011605
1235603418.142091, 27.468208, 24.222943, 0.014403
1235603418.341965, 27.602045, 24.275409, 0.007480
1235603418.541901, 27.736208, 24.225953, 0.004919
1235603418.755834, 27.870272, 24.227145, 0.008717
1235603418.968763, 28.005325, 24.228464, 0.016885
1235603419.168701, 28.138383, 24.230834, 0.019684
1235603419.382632, 28.322433, 24.233559, 0.021483
1235603419.609558, 28.456260, 24.286309, 0.014562
1235603419.809494, 28.591308, 24.288018, 0.008642
1235603420.022432, 28.724605, 24.239030, 0.007082
1235603420.209364, 28.845649, 24.240180, 0.015252
1235603420.409302, 28.979827, 24.242549, 0.014692
1235603420.623231, 29.114011, 24.244573, 0.016493
1235603420.836165, 29.248191, 24.246839, 0.005203
1235603421.037100, 29.382388, 24.247589, 0.002644
1235603421.237034, 29.504205, 24.297584, 0.005445
1235603421.436970, 29.635662, 24.248621, 0.011977
1235603421.649904, 29.767627, 24.248934, 0.008149
1235603421.850851, 29.899469, 24.249071, -0.011770
1235603422.077828, 30.030843, 24.296310, -0.035058
1235603422.277701, 30.163504, 24.240938, -0.041255
1235603422.490635, 30.296930, 24.235672, -0.037452
1235603422.690571, 30.430492, 24.231640, -0.022920
1235603422.917495, 30.565959, 24.227797, -0.021116
1235603423.117430, 30.700556, 24.225306, -0.024673
1235603423.331360, 30.834035, 24.221594, -0.027230
1235603423.545292, 30.967382, 24.268533, -0.034146
1235603423.758225, 31.101815, 24.263422, -0.030342
1235603423.958161, 31.235626, 24.209680, -0.021167
1235603424.172092, 31.370212, 24.206643, -0.018363
1235603424.385023, 31.554913, 24.205083, -0.027278
1235603424.571964, 31.638362, 24.200237, -0.028833
1235603424.785893, 31.772052, 24.197284, -0.020658
1235603424.998826, 31.943351, 24.244867, -0.018852
1235603425.198761, 32.076940, 24.241991, -0.020407
1235603425.398696, 32.211889, 24.189638, -0.016600
1235603425.599631, 32.345594, 24.187650, -0.019154
1235603425.812564, 32.481026, 24.235077, -0.023708
1235603426.026496, 32.614597, 24.231412, -0.025261
1235603426.239427, 32.748540, 24.178404, -0.001994
1235603426.439361, 32.882998, 24.227858, -0.004547
1235603426.653294, 33.016829, 24.228072, -0.012459
1235603426.866255, 33.151537, 24.226255, -0.014012
1235603427.067161, 33.285510, 24.174215, -0.011203
1235603427.280110, 33.419079, 24.223404, -0.010755
1235603427.494027, 33.553781, 24.221147, -0.003577
1235603427.706954, 33.687610, 24.220821, -0.005128
1235603427.893894, 33.821711, 24.170154, -0.002319
1235603428.120821, 33.955276, 24.219737, -0.012230
1235603428.333753, 34.087988, 24.217516, -0.022781
1235603428.547683, 34.218586, 24.214222, -0.025601
1235603428.747621, 34.351064, 24.210502, -0.038151
1235603428.947563, 34.532573, 24.154860, -0.042971
1235603429.174486, 34.654393, 24.198789, -0.053521
1235603429.388413, 34.784428, 24.191474, -0.067430
1235603429.615343, 34.916261, 24.182021, -0.072619
1235603429.841370, 35.034967, 24.172415, -0.075808
1235603430.055200, 35.166721, 24.162449, -0.073627
1235603430.295122, 35.287485, 24.153563, -0.076175
1235603430.495061, 35.407232, 24.144485, -0.078723
1235603430.721984, 35.528943, 24.134865, -0.081271
1235603430.948911, 35.644678, 24.125661, -0.083819
1235603431.188834, 35.760266, 24.115168, -0.082007
1235603431.402770, 35.879096, 24.106506, -0.072824
1235603431.629694, 35.994880, 24.097931, -0.070011
1235603431.882611, 36.112668, 24.089342, -0.067198
1235603432.096542, 36.230471, 24.080964, -0.081474
1235603432.323470, 36.346307, 24.072500, -0.077661
1235603432.563453, 36.464026, 24.063010, -0.075847
1235603432.790319, 36.580768, 24.053849, -0.067663
1235603433.030245, 36.691598, 24.046100, -0.071209
1235603433.257170, 36.803523, 24.038940, -0.073754
1235603433.524083, 36.913205, 24.029754, -0.074390
1235603433.777002, 37.016449, 24.016676, -0.141845
1235603434.003931, 37.125267, 23.997248, -0.226750
1235603434.257850, 37.228217, 23.968519, -0.300295
1235603434.510766, 37.325592, 23.933979, -0.370109
1235603434.737750, 37.424454, 23.890912, -0.456103
1235603435.017608, 37.514273, 23.844685, -0.516097
1235603435.271522, 37.602672, 23.792699, -0.526191
1235603435.511446, 37.700155, 23.735131, -0.523915
1235603435.765363, 37.794575, 23.677793, -0.550728
1235603436.018285, 37.886199, 23.619295, -0.590631
1235603436.272201, 37.977978, 23.555098, -0.625814
1235603436.512241, 38.109086, 23.494322, -0.665716
1235603436.739050, 38.144102, 23.424889, -0.696899
1235603437.005964, 38.227984, 23.353050, -0.722711
1235603437.232891, 38.308981, 23.277993, -0.753893
1235603437.485811, 38.387963, 23.201257, -0.792434
1235603437.752724, 38.463848, 23.071585, -0.824616
1235603438.006646, 38.536949, 23.039224, -0.865517
1235603438.246567, 38.601473, 22.910153, -0.893878
1235603438.473492, 38.667358, 22.870581, -0.964779
1235603438.726410, 38.728049, 22.726931, -1.033319
1235603438.967454, 38.780947, 22.630660, -1.089130
1235603439.260243, 38.825593, 22.537333, -1.165030
1235603439.527153, 38.859930, 22.448447, -1.225210
1235603439.821061, 38.888590, 22.362065, -1.272659
1235603440.153954, 38.908880, 22.287607, -1.339929
1235603440.554824, 38.922177, 22.224419, -1.370379
1235603441.034670, 38.931487, 22.222672, -1.405559
1235603441.528511, 38.939021, 22.167078, -1.445738
1235603442.022350, 38.946025, 22.061551, -1.487367
1235603442.515194, 38.949420, 22.056078, -1.505907
1235603443.009036, 38.953502, 21.951596, -1.512716
1235603443.542864, 38.955716, 21.913313, -1.523615
1235603445.544218, 38.956907, 21.878093, -1.522335
1235603446.091043, 38.961664, 21.820218, -1.452514
1235603446.490918, 38.973609, 21.797472, -1.391503
1235603446.784820, 38.995235, 21.705997, -1.278312
1235603447.091720, 39.075576, 21.624131, -1.163030
1235603447.398623, 39.063072, 21.547552, -1.098389
1235603447.691529, 39.156886, 21.471848, -1.000567
1235603447.985436, 39.211014, 21.396579, -0.909836
1235603448.279340, 39.268145, 21.281346, -0.790194
1235603448.586242, 39.332039, 21.222875, -0.701091
1235603448.879148, 39.405529, 21.216757, -0.621079
1235603449.173053, 39.479078, 21.119222, -0.514527
1235603449.479953, 39.556712, 21.080009, -0.423064
1235603449.759864, 39.692089, 21.047041, -0.332871
1235603450.052770, 39.779532, 21.021020, -0.250678
1235603450.359670, 39.868956, 21.002375, -0.179215
1235603450.640583, 39.908393, 21.037061, -0.137022
1235603450.947481, 40.049088, 20.976113, -0.117558
1235603451.227394, 40.140152, 21.016391, -0.102824
1235603451.534292, 40.229915, 21.008869, -0.078361
1235603451.814204, 40.321906, 21.002841, -0.046167
1235603452.108110, 40.412193, 20.999612, -0.023702
1235603452.388020, 40.504831, 20.998878, 0.004122
1235603452.681924, 40.595734, 21.000545, 0.031946
1235603452.987952, 40.686887, 21.004372, 0.051051
1235603453.268735, 40.777462, 21.010664, 0.081246
1235603453.561642, 40.862161, 21.019260, 0.112351
1235603453.868542, 40.951537, 21.031702, 0.169816
1235603454.149849, 41.039758, 21.050131, 0.233641
1235603454.429365, 41.127608, 21.073809, 0.290106
1235603454.722270, 41.207853, 21.100317, 0.350022
1235603455.002634, 41.294248, 21.132268, 0.371937
1235603455.298130, 41.381257, 21.166400, 0.362043
1235603455.616980, 41.515290, 21.198725, 0.358779
1235603455.896893, 41.599926, 21.231636, 0.372605
1235603456.203791, 41.634504, 21.264239, 0.379071
1235603456.483703, 41.769075, 21.298447, 0.398211
1235603456.790925, 41.851985, 21.335513, 0.420992
1235603457.070514, 41.936638, 21.374171, 0.449879
1235603457.364425, 42.019360, 21.414228, 0.471412
1235603457.671319, 42.102555, 21.457062, 0.494041
1235603457.951231, 42.185290, 21.500769, 0.490588
1235603458.244137, 42.267708, 21.594270, 0.484786
1235603458.525044, 42.351842, 21.637090, 0.487712
1235603458.817951, 42.385022, 21.680753, 0.486278
1235603459.124853, 42.518172, 21.724100, 0.490224
1235603459.404761, 42.601370, 21.768153, 0.487811
1235603459.711668, 42.684542, 21.811019, 0.486405
1235603459.992572, 42.767950, 21.854678, 0.494736
1235603460.299477, 42.850954, 21.897865, 0.497703
1235603460.579384, 42.883005, 21.941837, 0.495311
1235603460.872291, 42.966152, 21.985980, 0.498292
1235603461.167471, 43.097104, 22.030037, 0.502196
1235603461.486092, 43.177806, 22.074814, 0.524831
1235603461.767005, 43.256375, 22.171646, 0.549478
1235603462.073903, 43.334864, 22.220416, 0.581864
1235603462.366809, 43.412301, 22.271790, 0.610887
